building,apartment,apartment_id,floor,type,profile_key,segment,rooms,area_m2,balcony_m2,balcony_count,yard,directions,park_view,net_price_ils,total_cost_indexed_ils,plan_score,plan_tier,plan_adjustment_pct,location_score,location_adjustment_pct,total_quality_adjustment_pct,quality_rank_within_segment,quality_tier_within_segment,analysis_confidence,plan_summary,dimensions,outdoor_notes,orientation_note,floor_note,micro_location_note,unit_strengths,unit_risks,verification_needed,plan_image_path
3,20,3-20,4,3B,3B,4 חדרים,4,107.43,14.0,1,False,מזרח - צפון,full,1678749,1753928,81,B,0.2,88.6,2.99,3.19,8,A – יחידה חזקה בסגמנט,בינונית,"דירת 4 חדרים מרווחת עם סלון גדול וחדר הורים מצוין. חדר ילדים אחד קטן והמרפסת הגדולה רשומה אך צרה מאוד, כך שהשימושיות נמוכה מהשטח הנומינלי.",חלל ציבורי באורך כ־7.67 מ׳; חדר הורים כ־4.40×4.18 מ׳; חדר נוסף כ־3.30×2.85 מ׳; ממ״ד כ־2.95×3.66 מ׳; מרפסת כ־1.79×6.65 מ׳.,"14 מ״ר אך ברוחב כ־1.79 מ׳ לאורך כ־6.65 מ׳. נוחה לפינות ישיבה לאורך החזית, פחות לשולחן רחב ואירוח סביבו.",אור בוקר וטמפרטורה מתונה יחסית; פחות שמש דרומית,"קומה בינונית-גבוהה: פרטיות ופתיחות טובות יותר, ללא תלות קיצונית בגובה.","חזית מזרחית לפארק וצפונית לכיוון בית הספר/הרמפה המקורה. נוף חזק, אך פעילות ציבורית ומערכות בצפון רלוונטיות לקומות הנמוכות.",חזית עם נוף/פתיחות לפארק לפי נתוני הפרויקט | הקומה צפויה לממש היטב את יתרון הפארק מעל חלק ניכר מהגינון,קרבה יחסית לצד הרמפה המקורה/בית הספר לפי תוכנית הפיתוח; נדרש אימות אקוסטי ומיקום מערכות,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | גובה עצים והאם הפארק/המגרשים ממזרח מוגנים מבנייה עתידית",app/public/plans/apt_b3_20.png
3,21,3-21,4,3C,3C,4 חדרים,4,109.01,14.0,1,False,מזרח - דרום,full,1706756,1783189,83,B+,0.6,91.8,3.56,4.16,4,A – יחידה חזקה בסגמנט,בינונית,"תוכנית עשירה עם סלון גדול, מטבח טוב והפרדה ברורה לאגף השינה. המסדרון משמעותי, חדר אחד קומפקטי והמרפסת צרה למרות שטחה הגבוה.","סלון כ־5.07×5.20 מ׳ בתוך חלל ציבורי ברוחב כולל כ־7.68 מ׳; חדרים כ־3.37×2.90 מ׳, 3.00×4.03 מ׳ וממ״ד כ־2.95×3.66 מ׳; מרפסת כ־1.79×6.65 מ׳.",14 מ״ר ברוחב כ־1.79 מ׳; שטח נומינלי גדול אך שימושיות בינונית.,"אור בוקר ודרום; איזון טוב יחסית, בכפוף להצללה בפועל","קומה בינונית-גבוהה: פרטיות ופתיחות טובות יותר, ללא תלות קיצונית בגובה.","חזית מזרחית-דרומית ישירה לפארק; חשיפת המיקום החזקה ביותר או קרובה לכך. הדרום פונה גם למרחב גן הילדים/החצר, ולכן בקומות נמוכות ייתכן רעש יום.",חזית עם נוף/פתיחות לפארק לפי נתוני הפרויקט | הקומה צפויה לממש היטב את יתרון הפארק מעל חלק ניכר מהגינון,אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | גובה עצים והאם הפארק/המגרשים ממזרח מוגנים מבנייה עתידית",app/public/plans/apt_b3_21.png
3,22,3-22,4,3D,3D,4 חדרים,4,109.52,12.91,1,False,מערב - דרום,none,1710000,1786578,84,A,0.8,72.2,0.04,0.84,20,B – טובה/ממוצעת בסגמנט,בינונית-גבוהה,"אחת מתוכניות 4 החדרים המאוזנות ביותר: חלל ציבורי רחב, מטבח ופינת אוכל טובים, חדרים מרוכזים ומרפסת עמוקה. אין חולשה תכנונית בולטת.",סלון ברוחב כ־5.77 מ׳; מטבח כ־4.92×3.21 מ׳; מרפסת 12.91 מ״ר בעומק של כ־3.87 מ׳ באזור הרחב; חדרים נראים סביב 10–12 מ״ר.,"מרפסת עמוקה ומלבנית, שימושית מאוד לארוחה ואירוח.","אור חזק ושקיעות, אך עומס חום אחר הצהריים","קומה בינונית-גבוהה: פרטיות ופתיחות טובות יותר, ללא תלות קיצונית בגובה.","המערב פונה לרחוב הראשי והדרום למרחב הפנימי/גן הילדים ובניינים 1–2. אין פארק, ויש שילוב של כביש ופעילות חצר.",ללא יתרון יחידה ייחודי מעבר לטיפוס ולמיקום הכללי,חשיפה לרחוב היקפי/ראשי; יש לבצע בדיקת רעש בשעות עומס | אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b3_22.png
3,23,3-23,4,3E,3E,3 חדרים קומפקטית,3,78.68,7.37,1,False,מערב,none,1147097,1198467,80,B,0.0,64.2,-1.4,-1.4,23,C – חלשה יחסית בסגמנט,בינונית-גבוהה,"תוכנית קומפקטית ויעילה עם חלל ציבורי נוח. הממ״ד קטן יחסית והמרפסת צרה, אך אין בזבוז שטח חריג והתכנון אינו חלש כפי שהציון הישן הציג.","חלל ציבורי ברוחב כ־5.38 מ׳; ממ״ד כ־3.21×3.05 מ׳ (כ־9.2 מ״ר); חדר הורים ברוחב כ־5.02 מ׳ באזור הרחב; מרפסת כ־1.84×3.34 מ׳, 7.37 מ״ר.","7.37 מ״ר ברוחב כ־1.84 מ׳ — קטנה וצרה יחסית, אך יכולה לשמש פינת ישיבה קומפקטית.","שמש וחום אחר הצהריים, ובחשיפה יחידה אין אוורור צולב משמעותי","קומה בינונית-גבוהה: פרטיות ופתיחות טובות יותר, ללא תלות קיצונית בגובה.","חשיפה מערבית יחידה לכיוון הרחוב הראשי. זהו מיקום חלש יחסית מבחינת רעש, חום ואוורור; השפעת הרחוב חזקה במיוחד בקומות 1–2.",ללא יתרון יחידה ייחודי מעבר לטיפוס ולמיקום הכללי,חשיפה לרחוב היקפי/ראשי; יש לבצע בדיקת רעש בשעות עומס | כיוון אוויר יחיד מערבי: חום אחר הצהריים ואוורור צולב מוגבל,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b3_23.png
3,24,3-24,5,3A,3A,3 חדרים קומפקטית,3,79.97,13.5,1,False,מערב - צפון,none,1191468,1244825,79,B-,-0.2,73.8,0.32,0.12,11,B – טובה/ממוצעת בסגמנט,בינונית-גבוהה,"תוכנית מתפקדת עם מרפסת עמוקה וחדרים סבירים, אך החלל הציבורי ארוך וצר יחסית וגרעין השירות תופס חלק ניכר מהמרכז.","סלון ברוחב כ־3.72 מ׳ ובאורך כ־5.83 מ׳; חדרים כ־2.92×3.46 מ׳ וכ־3.86×2.95 מ׳; מרפסת כ־3.76×3.14 מ׳, 13.5 מ״ר.","מרפסת עמוקה ומרובעת יחסית, בעלת שימושיות גבוהה.","קרירה ומוצלת יותר, אך עלולה להיות חשוכה יחסית בחלק מהיום","קומה גבוהה יחסית בפרויקט: פרטיות, אור ופתיחות טובים; יש לבדוק רוח.","המערב פונה לרחוב הראשי והצפון סמוך יותר לרמפה המקורה/בית הספר לפי תוכנית הפיתוח. יש לבדוק רעש רכב ומערכות, בעיקר בקומות נמוכות.","קומה גבוהה יחסית משפרת פרטיות, אור ופתיחות",חשיפה לרחוב היקפי/ראשי; יש לבצע בדיקת רעש בשעות עומס | קרבה יחסית לצד הרמפה המקורה/בית הספר לפי תוכנית הפיתוח; נדרש אימות אקוסטי ומיקום מערכות,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b3_24.png
3,25,3-25,5,3B,3B,4 חדרים,4,107.43,14.0,1,False,מזרח - צפון,full,1678749,1753928,81,B,0.2,91.8,3.56,3.76,6,A – יחידה חזקה בסגמנט,בינונית,"דירת 4 חדרים מרווחת עם סלון גדול וחדר הורים מצוין. חדר ילדים אחד קטן והמרפסת הגדולה רשומה אך צרה מאוד, כך שהשימושיות נמוכה מהשטח הנומינלי.",חלל ציבורי באורך כ־7.67 מ׳; חדר הורים כ־4.40×4.18 מ׳; חדר נוסף כ־3.30×2.85 מ׳; ממ״ד כ־2.95×3.66 מ׳; מרפסת כ־1.79×6.65 מ׳.,"14 מ״ר אך ברוחב כ־1.79 מ׳ לאורך כ־6.65 מ׳. נוחה לפינות ישיבה לאורך החזית, פחות לשולחן רחב ואירוח סביבו.",אור בוקר וטמפרטורה מתונה יחסית; פחות שמש דרומית,"קומה גבוהה יחסית בפרויקט: פרטיות, אור ופתיחות טובים; יש לבדוק רוח.","חזית מזרחית לפארק וצפונית לכיוון בית הספר/הרמפה המקורה. נוף חזק, אך פעילות ציבורית ומערכות בצפון רלוונטיות לקומות הנמוכות.","חזית עם נוף/פתיחות לפארק לפי נתוני הפרויקט | הקומה צפויה לממש היטב את יתרון הפארק מעל חלק ניכר מהגינון | קומה גבוהה יחסית משפרת פרטיות, אור ופתיחות",קרבה יחסית לצד הרמפה המקורה/בית הספר לפי תוכנית הפיתוח; נדרש אימות אקוסטי ומיקום מערכות,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | גובה עצים והאם הפארק/המגרשים ממזרח מוגנים מבנייה עתידית",app/public/plans/apt_b3_25.png
3,26,3-26,5,3C,3C,4 חדרים,4,109.01,14.0,1,False,מזרח - דרום,full,1706756,1783189,83,B+,0.6,94.4,4.03,4.63,2,A – יחידה חזקה בסגמנט,בינונית,"תוכנית עשירה עם סלון גדול, מטבח טוב והפרדה ברורה לאגף השינה. המסדרון משמעותי, חדר אחד קומפקטי והמרפסת צרה למרות שטחה הגבוה.","סלון כ־5.07×5.20 מ׳ בתוך חלל ציבורי ברוחב כולל כ־7.68 מ׳; חדרים כ־3.37×2.90 מ׳, 3.00×4.03 מ׳ וממ״ד כ־2.95×3.66 מ׳; מרפסת כ־1.79×6.65 מ׳.",14 מ״ר ברוחב כ־1.79 מ׳; שטח נומינלי גדול אך שימושיות בינונית.,"אור בוקר ודרום; איזון טוב יחסית, בכפוף להצללה בפועל","קומה גבוהה יחסית בפרויקט: פרטיות, אור ופתיחות טובים; יש לבדוק רוח.","חזית מזרחית-דרומית ישירה לפארק; חשיפת המיקום החזקה ביותר או קרובה לכך. הדרום פונה גם למרחב גן הילדים/החצר, ולכן בקומות נמוכות ייתכן רעש יום.","חזית עם נוף/פתיחות לפארק לפי נתוני הפרויקט | הקומה צפויה לממש היטב את יתרון הפארק מעל חלק ניכר מהגינון | קומה גבוהה יחסית משפרת פרטיות, אור ופתיחות",אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | גובה עצים והאם הפארק/המגרשים ממזרח מוגנים מבנייה עתידית",app/public/plans/apt_b3_26.png
3,27,3-27,5,3D,3D,4 חדרים,4,109.52,12.91,1,False,מערב - דרום,none,1710000,1786578,84,A,0.8,75.4,0.61,1.41,14,B – טובה/ממוצעת בסגמנט,בינונית-גבוהה,"אחת מתוכניות 4 החדרים המאוזנות ביותר: חלל ציבורי רחב, מטבח ופינת אוכל טובים, חדרים מרוכזים ומרפסת עמוקה. אין חולשה תכנונית בולטת.",סלון ברוחב כ־5.77 מ׳; מטבח כ־4.92×3.21 מ׳; מרפסת 12.91 מ״ר בעומק של כ־3.87 מ׳ באזור הרחב; חדרים נראים סביב 10–12 מ״ר.,"מרפסת עמוקה ומלבנית, שימושית מאוד לארוחה ואירוח.","אור חזק ושקיעות, אך עומס חום אחר הצהריים","קומה גבוהה יחסית בפרויקט: פרטיות, אור ופתיחות טובים; יש לבדוק רוח.","המערב פונה לרחוב הראשי והדרום למרחב הפנימי/גן הילדים ובניינים 1–2. אין פארק, ויש שילוב של כביש ופעילות חצר.","קומה גבוהה יחסית משפרת פרטיות, אור ופתיחות",חשיפה לרחוב היקפי/ראשי; יש לבצע בדיקת רעש בשעות עומס | אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b3_27.png
3,28,3-28,5,3E,3E,3 חדרים קומפקטית,3,78.68,7.37,1,False,מערב,none,1147097,1198467,80,B,0.0,67.6,-0.79,-0.79,17,B – טובה/ממוצעת בסגמנט,בינונית-גבוהה,"תוכנית קומפקטית ויעילה עם חלל ציבורי נוח. הממ״ד קטן יחסית והמרפסת צרה, אך אין בזבוז שטח חריג והתכנון אינו חלש כפי שהציון הישן הציג.","חלל ציבורי ברוחב כ־5.38 מ׳; ממ״ד כ־3.21×3.05 מ׳ (כ־9.2 מ״ר); חדר הורים ברוחב כ־5.02 מ׳ באזור הרחב; מרפסת כ־1.84×3.34 מ׳, 7.37 מ״ר.","7.37 מ״ר ברוחב כ־1.84 מ׳ — קטנה וצרה יחסית, אך יכולה לשמש פינת ישיבה קומפקטית.","שמש וחום אחר הצהריים, ובחשיפה יחידה אין אוורור צולב משמעותי","קומה גבוהה יחסית בפרויקט: פרטיות, אור ופתיחות טובים; יש לבדוק רוח.","חשיפה מערבית יחידה לכיוון הרחוב הראשי. זהו מיקום חלש יחסית מבחינת רעש, חום ואוורור; השפעת הרחוב חזקה במיוחד בקומות 1–2.","קומה גבוהה יחסית משפרת פרטיות, אור ופתיחות",חשיפה לרחוב היקפי/ראשי; יש לבצע בדיקת רעש בשעות עומס | כיוון אוויר יחיד מערבי: חום אחר הצהריים ואוורור צולב מוגבל,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b3_28.png
3,30,3-30,6,3B,3B,4 חדרים,4,107.43,14.0,1,False,מזרח - צפון,full,1678749,1753928,81,B,0.2,94.0,3.96,4.16,3,A – יחידה חזקה בסגמנט,בינונית,"דירת 4 חדרים מרווחת עם סלון גדול וחדר הורים מצוין. חדר ילדים אחד קטן והמרפסת הגדולה רשומה אך צרה מאוד, כך שהשימושיות נמוכה מהשטח הנומינלי.",חלל ציבורי באורך כ־7.67 מ׳; חדר הורים כ־4.40×4.18 מ׳; חדר נוסף כ־3.30×2.85 מ׳; ממ״ד כ־2.95×3.66 מ׳; מרפסת כ־1.79×6.65 מ׳.,"14 מ״ר אך ברוחב כ־1.79 מ׳ לאורך כ־6.65 מ׳. נוחה לפינות ישיבה לאורך החזית, פחות לשולחן רחב ואירוח סביבו.",אור בוקר וטמפרטורה מתונה יחסית; פחות שמש דרומית,קומה גבוהה: פרטיות ופתיחות חזקות; תלות גדולה יותר במעלית ורוח אפשרית.,"חזית מזרחית לפארק וצפונית לכיוון בית הספר/הרמפה המקורה. נוף חזק, אך פעילות ציבורית ומערכות בצפון רלוונטיות לקומות הנמוכות.","חזית עם נוף/פתיחות לפארק לפי נתוני הפרויקט | הקומה צפויה לממש היטב את יתרון הפארק מעל חלק ניכר מהגינון | קומה גבוהה יחסית משפרת פרטיות, אור ופתיחות",קרבה יחסית לצד הרמפה המקורה/בית הספר לפי תוכנית הפיתוח; נדרש אימות אקוסטי ומיקום מערכות | בגובה זה יש לבדוק רוחות במרפסת ותלות במעליות; לא הונח שמדובר בקומה עליונה,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | גובה עצים והאם הפארק/המגרשים ממזרח מוגנים מבנייה עתידית",app/public/plans/apt_b3_30.png
3,31,3-31,6,3C,3C,4 חדרים,4,109.01,14.0,1,False,מזרח - דרום,full,1706756,1783189,83,B+,0.6,96.0,4.32,4.92,1,A – יחידה חזקה בסגמנט,בינונית,"תוכנית עשירה עם סלון גדול, מטבח טוב והפרדה ברורה לאגף השינה. המסדרון משמעותי, חדר אחד קומפקטי והמרפסת צרה למרות שטחה הגבוה.","סלון כ־5.07×5.20 מ׳ בתוך חלל ציבורי ברוחב כולל כ־7.68 מ׳; חדרים כ־3.37×2.90 מ׳, 3.00×4.03 מ׳ וממ״ד כ־2.95×3.66 מ׳; מרפסת כ־1.79×6.65 מ׳.",14 מ״ר ברוחב כ־1.79 מ׳; שטח נומינלי גדול אך שימושיות בינונית.,"אור בוקר ודרום; איזון טוב יחסית, בכפוף להצללה בפועל",קומה גבוהה: פרטיות ופתיחות חזקות; תלות גדולה יותר במעלית ורוח אפשרית.,"חזית מזרחית-דרומית ישירה לפארק; חשיפת המיקום החזקה ביותר או קרובה לכך. הדרום פונה גם למרחב גן הילדים/החצר, ולכן בקומות נמוכות ייתכן רעש יום.","חזית עם נוף/פתיחות לפארק לפי נתוני הפרויקט | הקומה צפויה לממש היטב את יתרון הפארק מעל חלק ניכר מהגינון | קומה גבוהה יחסית משפרת פרטיות, אור ופתיחות",אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות | בגובה זה יש לבדוק רוחות במרפסת ותלות במעליות; לא הונח שמדובר בקומה עליונה,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | גובה עצים והאם הפארק/המגרשים ממזרח מוגנים מבנייה עתידית",app/public/plans/apt_b3_31.png
